Country,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds,Calories,GDP,Code,Population
Netherlands,1998,3.209762911,2.806336276,40.19514511,92.83403013,3.672434074,0.199687985,109.6590327,0.803876834,356.6057659,2610.742855,3877.425672,441.0354752,3771.378572,4581.085561,566.0221314,3718.774769,21881.45436,,11166.55995,27931.14765,33999.34101,6.225802584,1.740166841,778.5836229,8221.270274,8258.61,3395.151433,7157.960763,5247.793091,,438000000000.0,NLD,15827109
Netherlands,1999,3.594775635,3.207133992,43.08090162,92.34373267,3.79209133,0.226538298,124.4184026,0.807132962,367.5955341,2614.392813,4052.91319,467.6625956,3802.536998,4571.804599,579.8328304,3749.433515,22274.44427,,11399.84256,28479.61982,34281.98651,5.463002391,1.823880668,830.348963,8363.797112,8404.4,3517.137268,7213.687794,5186.637443,,447000000000.0,NLD,15940182
Netherlands,2000,3.874765834,3.506266804,44.41021583,86.56220441,3.947458695,0.250323294,130.6364347,0.831241676,368.9452813,2563.821494,4105.140766,491.785863,3775.308579,4479.139202,568.2744624,3708.951198,22315.64054,14227.58168,11453.76735,28339.26181,33965.6591,5.582289693,1.907230126,865.0633421,8351.057393,8398.15,3552.570443,7144.588525,5042.059643,,417000000000.0,NLD,16058758
Netherlands,2001,4.277050001,3.924690159,44.41088325,80.42236465,3.976252334,0.282634932,132.0874242,0.824555026,368.1849789,2464.86657,4229.434689,513.9335831,3716.099159,4301.886649,564.9556316,3620.362108,22258.8012,,11426.672,27528.80325,33539.54461,4.821188526,1.965308203,909.8708892,8232.152625,8284.02,3522.613695,6943.226231,4808.924253,"3,230",432000000000.0,NLD,16182705
Netherlands,2002,4.984132756,4.143906578,45.32599926,76.10161864,3.737703585,0.302094331,137.7242639,0.746216351,350.1178282,2375.79891,4309.830806,530.4941292,3695.09439,4180.943229,534.1905924,3564.551202,22242.39963,,11458.65437,26957.79195,33211.86499,5.335824522,1.865659722,942.1407392,8175.682156,8232.35,3510.930773,6805.678097,4633.141929,,474000000000.0,NLD,16288060
Netherlands,2003,5.638417235,4.625404105,46.01538361,69.20294589,3.620286028,0.30599593,137.2386655,0.69775175,325.61421,2281.017857,4414.834324,547.1301489,3657.180315,4033.879671,526.4765014,3466.069466,21969.65206,,11394.41838,26235.56822,32801.85091,3.615004319,1.799004294,971.4513844,8071.393212,8135.63,3474.634746,6601.456246,4446.867106,,580000000000.0,NLD,16366914
Netherlands,2004,6.128616601,4.942311345,45.34252692,62.0188815,3.481423466,0.314027834,135.3606267,0.647160289,301.0290342,2133.92231,4398.524967,550.7276799,3529.037064,3768.052139,507.3864551,3268.356884,21144.83692,,11037.44152,24839.03564,31637.29479,3.660445073,1.71584952,975.1629449,7737.444564,7805.35,3337.572709,6199.018102,4128.097941,,658000000000.0,NLD,16425561
Netherlands,2005,6.634665375,5.254043285,45.84924307,56.92686037,3.809064863,0.340282785,132.5387072,0.685242412,304.4588698,2031.66167,4355.901218,544.1087977,3402.95054,3558.955411,484.6153722,3120.869781,20535.10254,11278.53969,10756.55816,23820.39837,30661.32454,3.975585769,1.831573642,1007.091483,7529.601918,7603.17,3231.261416,5877.826065,3873.803381,,685000000000.0,NLD,16465707
Netherlands,2006,7.082916754,5.518658234,45.64596918,51.80300819,3.496871737,0.330425913,129.77926,0.607310749,277.2031472,1957.823228,4394.313451,550.9706343,3308.025395,3378.32321,442.790143,2997.601243,20070.54531,10744.15468,10557.7334,22971.13898,30110.80069,3.761060064,1.686555155,1043.696169,7354.946171,7433.64,3156.187603,5595.02023,3651.064271,"3,240",734000000000.0,NLD,16493851
Netherlands,2007,7.505812038,5.767268315,45.20461169,46.65800941,3.268029629,0.316955203,127.8364,0.551199203,256.9036338,1890.213565,4405.761026,560.0782169,3202.213971,3207.41404,459.3174256,2875.423929,19611.11579,,10373.79515,22177.55023,29536.66253,2.855854612,1.563076407,1076.815697,7185.394672,7269.0,3070.749189,5328.440058,3434.829358,,849000000000.0,NLD,16531360
Netherlands,2008,8.093372305,6.114074662,45.9988868,43.24765051,3.243547362,0.324546221,128.6750032,0.533643805,249.2681853,1878.526743,4515.483797,586.0449096,3172.890389,3144.368308,450.5471659,2848.323469,19698.91022,,10465.28023,22052.06217,29652.52729,2.637745895,1.553369547,1145.256646,7220.803311,7310.64,3067.517842,5249.268768,3338.165359,,952000000000.0,NLD,16597257
Netherlands,2009,8.144378478,6.063569498,45.45100688,39.79430474,3.277462655,0.326558795,125.9379218,0.532404129,248.188262,1831.294195,4558.380302,596.6622807,3108.498176,3023.213884,459.3846539,2763.165731,19415.13913,,10363.15667,21515.51285,29293.79955,2.563935887,1.557093426,1197.090026,7130.066367,7224.37,3043.024453,5058.915594,3187.979991,,872000000000.0,NLD,16684147
Nicaragua,1990,2256.031745,1710.278763,901.0704495,1352.119812,908.9747895,125.3860446,2927.20443,478.1633898,1615.483122,339.7356054,822.4665882,140.5044018,515.4544279,491.2411556,243.5340882,174.7092007,1690.599366,614.7091211,894.2331385,2094.319888,881.101183,51.02413151,512.3834277,43.67285273,1574.657212,226.67,309.5857432,557.7457132,423.1516603,,1009455476.0,NIC,4162566
Nicaragua,1991,2064.114553,1562.791046,817.0250878,1351.076458,821.8062745,115.8960236,2709.055152,432.7360836,1537.504677,339.4039478,891.8866215,152.2988676,562.6598259,531.5431757,261.3358618,189.4904552,1850.524554,,1002.084996,2283.643962,951.6686876,53.80910596,446.3233612,47.27560626,1581.426196,234.82,336.4748352,605.9007984,463.0895858,"1,770",1488804124.0,NIC,4259635
Nicaragua,1992,1909.927965,1444.383464,745.896919,1297.689168,748.9912957,108.6325257,2510.719259,396.2877869,1451.895694,326.3719415,923.3880011,158.4895366,572.3180478,537.1481776,262.0946689,193.5580394,1897.032219,,1045.146678,2335.528018,965.4003187,50.62639514,396.2293186,49.29762101,1527.322889,234.2,343.9886023,612.8505122,473.3621822,,1792800000.0,NIC,4357031
Nicaragua,1993,1894.50018,1428.671788,728.0894666,1282.652167,715.2071412,108.2096382,2399.028327,370.7322928,1366.180481,324.3073752,958.00576,169.7356827,610.6708678,568.8695909,281.1142602,206.2287006,2030.256597,,1150.821628,2492.621376,1004.422888,51.77316417,361.6291175,52.39515697,1519.228274,241.37,364.8985497,650.8674557,505.1623412,,1756454248.0,NIC,4453733
Nicaragua,1994,1671.899851,1258.358767,643.9897447,1254.956149,629.4847846,96.34613945,2171.156709,326.5879742,1282.582295,319.3577347,999.7474446,180.8019115,628.4566805,585.9610507,285.3773216,214.6991972,2125.297922,,1223.394233,2584.394881,1028.96328,49.98260995,301.2073205,54.61438695,1496.008223,246.01,378.4226532,670.1756397,528.737523,,3863185119.0,NIC,4549317
Nicaragua,1995,1538.995823,1155.294902,591.186315,1245.931974,574.3922637,88.44219527,2033.915746,296.2999309,1199.305793,321.7605503,1039.525292,190.8851811,659.7639747,612.5595105,298.9158186,226.1416423,2265.25488,811.8563321,1329.866985,2710.811137,1063.457038,52.67040838,259.2352619,56.85635798,1498.233021,257.51,403.8769789,701.9634095,560.2298835,,4140470000.0,NIC,4642935
Nicaragua,1996,1319.476979,988.1674715,511.1403734,1219.349932,499.2404939,74.50227135,1831.567522,258.4772956,1110.816663,320.7619605,1080.579949,201.6075417,674.8188749,623.029736,305.7141812,231.781891,2365.691478,,1415.080826,2774.938004,1088.368075,50.44696006,207.8015429,58.4135252,1483.456055,269.44,416.8496609,716.1384029,578.7535923,"1,970",4308351903.0,NIC,4729979
Nicaragua,1997,1098.001135,820.8823128,432.8372893,1172.421353,423.8356823,59.64408005,1626.858938,223.0256313,1022.07639,312.9488906,1086.223926,204.6665339,665.0304422,611.3326186,304.2792834,229.4048056,2395.029971,,1459.604875,2763.320954,1074.554902,46.40853596,160.4758959,57.86488171,1442.901401,275.97,416.6435986,702.463721,572.8773848,,4389973335.0,NIC,4809574
Nicaragua,1998,945.4068783,706.8279515,378.5777774,1148.121849,365.5979165,49.12021434,1457.966709,195.6462015,945.4759397,311.374497,1137.742851,213.108528,672.2225362,618.8835925,309.4508458,235.0223424,2474.109912,,1531.725395,2812.795106,1080.947346,43.21145375,126.4891383,58.08916269,1430.596276,288.28,425.7704381,708.1822567,585.7499188,,4635267225.0,NIC,4883659
Nicaragua,1999,794.816297,594.6904277,326.4101514,1122.213609,307.6703871,39.39737081,1283.907271,169.1244631,869.8108991,312.227873,1156.382538,223.6376964,686.7278299,634.1457902,316.141736,242.4257049,2575.715771,,1617.228667,2900.668113,1110.512728,39.65500588,98.16154401,61.31483432,1421.705296,305.63,440.3941973,720.261047,603.8643644,,4855717875.0,NIC,4954021
Nicaragua,2000,686.2641071,515.2993978,289.5247058,1105.298542,266.9141858,32.32469576,1152.333818,150.2662145,810.8185516,314.6234023,1159.024006,229.9655729,697.874833,646.5557885,330.0184953,249.0341866,2659.702959,920.6030319,1698.631173,2985.966606,1117.103499,36.21180483,80.42125835,59.17682092,1417.413256,318.54,451.315433,730.0009345,618.9682691,,5107329007.0,NIC,5022636
Nicaragua,2001,604.9783105,455.9230773,263.2971148,1113.415707,237.4202425,27.14058254,1052.038989,135.0293142,765.9847826,325.5823882,1197.111576,240.2907375,729.3936786,680.0378695,354.3484015,263.8823308,2816.021879,,1827.558831,3169.389489,1155.277933,33.94253099,68.8701629,62.20753317,1449.653626,343.22,475.2388862,761.8023159,654.4217919,"2,250",5323146566.0,NIC,5087822
Nicaragua,2002,533.488473,402.9414087,240.4643543,1148.41183,213.4969852,23.06008155,960.3051092,122.4081715,731.6970234,337.5528655,1250.176782,252.321199,759.8932385,710.972302,375.7564098,277.6254076,2968.654966,,1959.589712,3344.378267,1197.839181,30.894314,59.82877801,64.65965613,1503.881466,363.15,496.0358638,792.8888508,688.3437613,,5224213018.0,NIC,5149914
Nicaragua,2003,473.1298189,358.089356,220.5697707,1171.855001,193.801943,19.76994501,873.0014033,110.6663762,697.6357597,346.6691615,1310.337953,264.4447842,780.462832,733.2359531,394.1525719,288.1513444,3090.711741,,2072.562425,3489.772152,1238.68623,27.04465151,52.42119509,66.68099442,1543.74804,380.26,514.1872821,814.2684461,715.1493134,,5322454926.0,NIC,5210970
Nicaragua,2004,414.6330252,314.0587039,201.1564425,1196.686006,175.4440548,16.67227974,793.010305,100.347679,669.2263418,354.4424461,1338.375577,272.3439673,793.6494592,745.4683455,416.5932345,295.1982134,3186.320647,,2169.990178,3592.181964,1258.167286,24.17827748,45.43752428,67.83932712,1578.670902,391.01,529.8066212,827.8588254,734.0212236,,5795568205.0,NIC,5272909
Nicaragua,2005,369.0784898,279.4714722,186.263195,1221.978653,161.4784085,14.22998612,725.7076439,92.07807438,652.3098804,364.8449509,1380.555377,280.3177679,810.8230933,761.4436225,432.6046573,302.7856183,3317.951546,1131.424381,2270.506638,3718.473474,1292.926426,21.25286493,39.60467847,70.40738514,1619.855553,407.61,542.0626881,847.0092248,755.8158619,,6321324455.0,NIC,5342108
Nicaragua,2006,324.8432295,245.7197174,169.1079821,1175.412151,148.5743217,12.09685971,660.6378756,84.38810806,638.4534996,358.2936229,1347.434881,278.3883513,779.8890032,733.4822351,428.4939826,295.3459838,3298.512021,1159.892087,2233.951661,3649.781654,1259.751152,18.59585758,33.47256838,70.94911172,1575.869671,410.3,527.5741973,817.3741613,735.7107795,"2,400",6763418646.0,NIC,5418856
Nicaragua,2007,282.4320987,212.9575835,153.0351922,1175.561075,134.4491485,10.24514032,592.6820423,75.52353788,620.0507557,367.5983997,1352.696426,285.6782717,798.2214689,753.0850776,439.7804506,306.6658198,3474.006797,,2321.484149,3802.65313,1281.734174,17.45898516,26.9044405,75.01215597,1596.032951,430.82,543.4461864,840.9567957,762.7965326,,7423365275.0,NIC,5497246
Nicaragua,2008,246.6719977,184.9759114,138.7459487,1157.405649,122.1700253,8.850955462,535.0610849,67.56030104,607.8977853,374.0227826,1345.295722,294.9655031,807.7585999,764.2847653,448.1762806,313.9357656,3626.921552,,2393.027359,3924.770498,1303.63615,15.62483971,21.32819057,78.96220787,1598.968541,452.33,553.7500809,856.0608477,781.195264,,8496948184.0,NIC,5576597
Nicaragua,2009,220.5243255,164.4210287,127.3339475,1130.294954,112.8411954,7.90455151,491.718488,60.93905613,612.9362204,376.3758775,1331.054299,303.5875622,810.0351756,767.377458,465.3645982,317.7559499,3731.781785,,2438.618199,3989.348889,1306.107016,14.36450964,17.42200561,82.81403011,1585.131448,465.85,556.3138406,861.2842813,791.457252,,8298736471.0,NIC,5656605
Niger,1990,27505.48338,21599.12742,17596.13131,14466.75586,6053.200048,433.5161733,50813.80765,18525.45735,8186.766797,1091.932548,679.6838494,62.41521007,1495.885032,990.0555587,611.1481234,342.8247048,2333.429474,1093.856031,857.4766331,4250.579108,804.9042246,833.8856215,21003.38314,127.2496083,16887.38679,2471.34,312.2615641,1401.911658,740.2171888,,3512356508.0,NER,8286066
Niger,1991,28452.9703,22344.99142,18081.72838,14512.37497,6206.821042,442.7434973,51693.53987,18575.08346,8491.063066,1089.925587,658.4192739,65.84835015,1513.227722,996.2835984,700.1615553,349.0133773,2398.734747,,889.7646068,4311.255568,795.8860989,836.8591202,21039.93925,130.9908846,16950.33959,2488.55,315.6532045,1422.719807,754.7357594,"1,970",3285796877.0,NER,8546899
Niger,1992,28788.04376,22611.50546,18255.17467,14458.94585,6142.511325,447.3587128,52022.76623,18514.01456,8818.018097,1090.974891,651.6720847,71.39361581,1557.510636,1019.303338,822.6025815,360.2236238,2504.724995,,938.8081523,4439.88814,806.6677819,879.4736226,20885.40639,136.1840612,16991.75083,2583.52,323.7535925,1469.440405,782.264401,,3386232582.0,NER,8817632
Niger,1993,29365.57601,23070.84782,18536.46893,14400.53348,6140.378368,470.7563666,52417.13354,18494.64501,9099.604966,1086.126258,647.9412628,78.1538365,1592.381789,1035.240888,978.9241293,369.7561218,2601.168303,,983.4290905,4544.065597,817.6832344,919.7739913,20821.44766,141.169786,16959.78471,2609.68,329.7748762,1507.519311,805.7310527,,3052673844.0,NER,9100788
Niger,1994,29784.74807,23404.23821,18711.82876,14291.00748,6121.061989,501.9421815,52498.04125,18336.24381,9285.682892,1073.740753,645.6570121,86.19517242,1620.30205,1045.719331,1184.127249,377.6550678,2686.114922,,1027.731475,4630.136563,824.4461263,936.5963028,20599.7719,146.1717721,16832.81871,2591.6,338.3307181,1539.733261,825.3240113,,1938058176.0,NER,9398265
Niger,1995,30192.24096,23727.05692,18886.46401,14249.28905,6063.319145,539.0334108,52529.85749,18189.15767,9535.253626,1066.059679,650.2465611,96.51073548,1659.965286,1063.234919,1445.698237,387.6195931,2787.425811,1388.548606,1080.860827,4754.326065,841.9250959,955.9932204,20352.13014,152.0731175,16748.29122,2547.95,350.082549,1583.420962,850.8692945,,2302537563.0,NER,9714537
Niger,1996,30276.39251,23794.76363,18869.19426,14015.81697,6016.148211,565.2728096,51881.50859,17954.15341,9768.410566,1045.618137,653.4038363,107.9251306,1666.251803,1059.014361,1752.506625,390.4446205,2843.629016,,1117.700071,4805.091494,846.814412,959.2766257,20019.05288,156.3058176,16543.0186,2574.74,356.0113651,1595.357655,859.5019082,"1,980",2405686939.0,NER,10044847
Niger,1997,30083.95462,23646.61367,18727.3023,13840.50458,5848.161976,576.6924514,51196.42315,17800.44041,10081.14984,1031.129495,668.541622,121.8865397,1696.249988,1068.905997,2117.481374,397.2636576,2934.180215,,1175.26292,4909.511892,864.3221845,972.6221171,19745.69738,162.2214871,16396.43608,2602.44,365.7455702,1629.840787,877.7440883,,2290318909.0,NER,10383977
Niger,1998,29809.74995,23436.24494,18525.26376,13616.81334,5693.751748,564.8602711,50372.68448,17602.24808,10326.99652,1009.366995,683.4308894,136.716032,1718.156738,1071.962607,2510.083168,402.9699128,3015.722528,,1228.988634,4997.900391,880.8969404,986.8723519,19460.2014,166.9439789,16154.60661,2583.56,375.4616967,1656.122875,889.8686997,,2643363521.0,NER,10741417
Niger,1999,29755.33826,23394.56749,18452.14446,13526.86397,5622.41305,532.4787038,49938.99638,17510.88764,10518.04753,995.4303899,698.7403929,152.1942691,1755.427216,1082.409848,2919.041937,410.1643541,3106.411809,,1292.446502,5121.344919,901.8500296,1009.18673,19294.599,170.816083,16017.14825,2536.29,385.8411032,1694.283189,901.7274292,,2537789819.0,NER,11117413
Niger,2000,29498.79804,23190.38483,18274.98298,13462.55466,5516.247123,494.7438966,49355.86598,17359.11021,10679.56999,986.4035298,712.9318962,168.2425502,1809.654788,1102.263862,3343.494823,419.4671458,3206.577113,1639.203896,1359.919937,5277.925811,925.1452251,1031.31429,19061.25869,174.6988162,15888.09988,2472.54,392.9773677,1746.670043,916.3553729,,2241753193.0,NER,11509635
Niger,2001,28992.42269,22774.97522,17953.6293,13251.5813,5350.906629,470.8896147,48088.08753,16953.72203,10815.59755,973.645802,755.0153548,186.0550561,1852.363416,1114.808198,3754.382407,426.755121,3293.612687,,1421.994841,5406.734971,951.270381,1046.934834,18535.50306,180.4028565,15689.94379,2486.86,398.541398,1787.726911,923.7982792,"2,150",2448714703.0,NER,11920648
Niger,2002,28247.42255,22177.43048,17471.02676,12985.71732,5150.979206,454.9891061,46306.17714,16356.24605,10879.63175,947.9902487,790.8864016,201.9797062,1865.46887,1111.0758,4118.187218,428.488295,3329.093809,,1464.939514,5456.577393,963.3643777,1043.283371,17829.45996,179.7751722,15307.38974,2371.45,409.5699312,1801.230047,917.9517762,,2782192881.0,NER,12349151
Niger,2003,27546.32829,21618.7597,17004.79345,12660.9422,4943.468405,444.8259992,44527.89214,15702.09243,10997.00613,923.5791958,837.2161339,217.6330367,1883.276323,1112.034869,4427.316102,432.6997887,3381.530181,,1510.566717,5521.8661,985.5613299,1040.911165,17093.82893,181.9898675,14886.60474,2276.86,422.6674963,1820.04346,915.9749799,,3394084731.0,NER,12796980
Niger,2004,26669.45232,20929.27132,16429.24211,12307.76265,4696.943367,432.4228156,42393.42009,14903.78914,11010.96677,895.0536278,888.3966532,231.431098,1898.557709,1114.290505,4665.851112,436.3243211,3426.313847,,1557.938836,5591.273053,1002.103505,1029.721382,16242.3815,184.7013089,14388.00271,2133.08,444.733782,1836.525436,911.7345903,,3760443735.0,NER,13265843
Niger,2005,28545.79266,22399.53324,17512.01916,12827.85921,4855.141659,473.9299799,41508.72455,13113.99919,11028.26415,927.7601397,952.2890677,244.7391753,1930.659851,1127.786101,4809.918323,443.1861056,3508.67841,1861.816521,1621.304435,5713.179054,1033.123062,1028.560521,13380.69802,187.0658521,14935.92687,2162.64,477.9011043,1869.344533,915.9896283,,4383315967.0,NER,13756191
Niger,2006,27090.52056,21259.07473,16700.47528,12641.82752,4618.929353,448.6118266,38975.05892,11995.74374,10872.09357,923.0207087,953.4112373,248.3358403,1969.994269,1147.587845,4828.295389,452.5071127,3619.177173,1927.613212,1676.788091,5855.802987,1062.728773,1014.137952,12120.69221,192.4714562,14728.49305,2143.6,520.4763956,1909.427376,923.9927917,"2,310",4756361253.0,NER,14268583
Niger,2007,24855.2893,19500.62584,15461.15387,12277.32368,4275.374198,411.3813831,36055.23804,10943.84735,10755.71747,915.3569381,945.4148764,248.6001509,1999.225899,1163.15702,4747.777533,460.6435974,3737.290063,,1727.543905,5968.769552,1089.77573,995.0280105,11155.71778,195.3579013,14344.90638,2126.76,566.6240198,1940.013852,928.5611935,,5731485046.0,NER,14803604
